id_operacion,importe_operacion,saldo_medio_cliente,num_operaciones_30d,importe_total_30d,antiguedad_cliente_meses,score_crediticio,ratio_ingresos_deuda,num_alertas_previas,dias_desde_ultima_revision,porcentaje_operaciones_internacionales,canal_operacion,tipo_cliente,pais_riesgo,producto,segmento_riesgo_cliente,riesgo_auditoria
226,3414.16,12550.25,24,16477.88,95.0,702.0,0.118,2,203.0,0.048,cajero,particular,bajo,inversion,bajo,0
227,3931.88,6462.64,20,12136.96,91.0,580.0,0.231,0,34.0,0.079,app,particular,bajo,tarjeta,bajo,0
228,219.34,2995.42,21,2594.13,44.0,668.0,0.172,0,39.0,0.005,web,pyme,bajo,transferencia,medio,0
229,771.06,17302.81,19,2587.61,22.0,638.0,0.227,0,154.0,0.068,web,particular,bajo,cuenta,alto,0
230,3197.13,6389.29,24,8382.41,130.0,796.0,0.032,0,1.0,0.03,app,pyme,bajo,cuenta,bajo,0
231,1603.41,1823.39,18,21410.09,54.0,572.0,0.273,0,124.0,0.145,app,particular,medio,tarjeta,bajo,0
232,123.38,7056.81,21,0.0,26.0,717.0,0.446,2,55.0,0.009,app,empresa,bajo,inversion,bajo,0
233,2046.27,14225.93,21,20268.94,110.0,674.0,0.311,0,243.0,0.198,api,particular,bajo,transferencia,bajo,0
234,300.82,666.73,16,4305.15,17.0,622.0,0.158,0,87.0,0.205,web,particular,bajo,cuenta,bajo,0
235,1075.98,17411.49,15,6867.42,124.0,671.0,0.084,1,282.0,0.039,cajero,particular,alto,inversion,medio,0
236,1213.51,18897.37,17,3372.55,23.0,714.0,0.461,1,55.0,0.256,oficina,empresa,bajo,transferencia,bajo,0
237,1752.84,10461.68,23,8538.18,54.0,550.0,0.583,0,332.0,0.037,web,particular,alto,transferencia,medio,1
238,671.82,5647.21,12,486.44,54.0,694.0,0.536,0,96.0,0.049,oficina,particular,alto,tarjeta,bajo,0
239,1056.67,7832.43,13,8237.65,66.0,682.0,0.332,0,17.0,0.032,app,pyme,bajo,tarjeta,bajo,0
240,726.32,2356.5,13,6038.47,76.0,749.0,0.281,1,37.0,0.117,app,particular,bajo,cuenta,bajo,0
241,862.76,2508.52,19,10066.43,42.0,717.0,0.166,0,25.0,0.039,cajero,particular,bajo,prestamo,medio,0
242,3593.52,25684.03,21,26978.48,49.0,820.0,0.589,0,150.0,0.102,oficina,pyme,bajo,cuenta,medio,0
243,1093.43,3479.67,13,12922.64,42.0,774.0,0.036,0,202.0,0.045,app,particular,bajo,prestamo,medio,0
244,253.45,4019.05,19,1055.69,100.0,661.0,0.472,0,104.0,0.063,web,empresa,medio,tarjeta,bajo,0
245,971.66,12351.23,20,12450.75,71.0,799.0,0.207,1,68.0,0.175,web,empresa,medio,prestamo,medio,0
246,479.78,841.19,17,3183.06,98.0,697.0,0.478,1,16.0,0.082,cajero,banca_privada,bajo,transferencia,bajo,0
247,1999.07,3322.83,21,5322.89,47.0,771.0,0.193,1,36.0,0.202,web,pyme,bajo,tarjeta,bajo,0
248,1647.9,3679.92,18,15692.69,47.0,674.0,0.269,0,44.0,0.149,app,particular,bajo,tarjeta,medio,0
249,1306.85,6190.46,19,9061.04,27.0,713.0,0.586,1,30.0,0.137,app,particular,bajo,cuenta,bajo,0
250,166.07,10759.65,16,0.0,86.0,530.0,0.246,0,28.0,0.533,web,particular,bajo,tarjeta,medio,0
251,951.74,5517.95,12,1315.95,60.0,698.0,0.15,0,108.0,0.054,web,pyme,medio,cuenta,bajo,0
252,200.86,6156.6,22,4721.72,55.0,731.0,0.18,0,55.0,0.072,cajero,particular,bajo,cuenta,bajo,0
253,212.36,1389.51,18,1927.72,43.0,731.0,0.228,0,60.0,0.025,web,empresa,bajo,tarjeta,bajo,0
254,585.22,421.98,14,4444.79,48.0,534.0,0.281,0,188.0,0.295,app,particular,bajo,tarjeta,alto,1
255,1371.37,4635.7,23,14628.32,72.0,648.0,0.101,0,38.0,0.083,app,particular,bajo,inversion,bajo,0
256,987.66,2473.03,19,5986.55,82.0,612.0,0.162,2,189.0,0.205,oficina,particular,medio,cuenta,bajo,0
257,401.83,4532.1,15,4421.46,38.0,676.0,0.226,1,20.0,0.027,oficina,pyme,medio,cuenta,alto,0
258,776.01,9222.35,15,3582.78,81.0,497.0,0.137,1,38.0,0.025,app,particular,bajo,transferencia,bajo,0
259,4329.82,1592.16,21,25569.12,57.0,618.0,0.321,0,44.0,0.284,app,particular,bajo,cuenta,bajo,0
260,348.53,23763.04,13,1325.25,69.0,686.0,0.267,0,7.0,0.143,web,particular,medio,prestamo,medio,0
261,85.37,10626.22,14,2698.36,51.0,640.0,0.369,1,22.0,0.092,app,particular,bajo,transferencia,bajo,0
262,685.34,5074.82,20,3457.6,47.0,823.0,0.219,0,56.0,0.202,cajero,empresa,bajo,prestamo,bajo,0
263,222.96,8441.78,17,4355.01,51.0,648.0,0.669,0,119.0,0.059,app,particular,alto,tarjeta,medio,0
264,999.74,3290.77,13,9047.4,27.0,674.0,0.348,0,27.0,0.301,app,particular,bajo,cuenta,bajo,0
265,119.3,3237.9,17,2067.51,45.0,535.0,0.426,1,35.0,0.131,cajero,particular,bajo,inversion,bajo,0
266,70.57,848.33,13,2604.18,18.0,594.0,0.113,1,151.0,0.099,app,particular,bajo,transferencia,bajo,0
267,314.81,545.66,14,4710.23,83.0,751.0,0.322,0,32.0,0.055,app,particular,bajo,transferencia,bajo,0
268,2402.18,5506.94,16,24912.3,25.0,629.0,0.248,0,108.0,0.189,app,particular,medio,cuenta,medio,0
269,386.9,1086.57,17,2313.0,75.0,670.0,0.134,2,143.0,0.279,app,particular,bajo,tarjeta,alto,0
270,1790.23,12006.67,17,3032.06,32.0,633.0,0.246,1,900.0,0.168,app,particular,bajo,transferencia,bajo,0
271,716.91,4634.88,21,8604.17,108.0,738.0,0.577,0,144.0,0.342,app,particular,bajo,cuenta,bajo,0
272,100.46,3365.56,19,899.77,17.0,578.0,0.113,0,12.0,0.286,app,pyme,medio,inversion,bajo,0
273,715.8,2900.63,20,5560.65,53.0,629.0,0.07,0,118.0,0.24,app,particular,bajo,inversion,bajo,0
274,3021.3,727.7,16,23732.15,110.0,716.0,0.215,1,31.0,0.186,web,particular,bajo,cuenta,medio,0
275,1031.07,9599.51,23,13888.68,76.0,652.0,0.411,0,466.0,0.133,web,particular,bajo,cuenta,medio,0
276,2784.57,10092.98,22,20689.56,45.0,515.0,0.147,1,163.0,0.048,app,empresa,bajo,tarjeta,bajo,0
277,871.15,1727.32,18,5754.53,141.0,672.0,0.256,1,109.0,0.045,app,particular,bajo,tarjeta,bajo,0
278,3062.46,9803.95,22,45113.59,52.0,535.0,0.293,0,74.0,0.2,web,pyme,bajo,tarjeta,bajo,0
279,1014.96,1566.09,22,6060.24,51.0,674.0,0.161,1,322.0,0.32,cajero,empresa,bajo,prestamo,medio,0
280,114.18,1232.65,16,145.01,92.0,751.0,0.296,0,11.0,0.077,cajero,banca_privada,bajo,tarjeta,bajo,0
281,243.63,21933.03,16,0.0,49.0,628.0,0.378,1,53.0,0.07,app,pyme,bajo,cuenta,bajo,0
282,2590.29,988.67,21,6594.67,50.0,764.0,0.194,0,3.0,0.238,app,particular,bajo,tarjeta,medio,0
283,325.01,940.55,16,3928.86,41.0,735.0,0.401,1,272.0,0.212,app,empresa,medio,tarjeta,bajo,0
284,742.01,2568.59,20,6369.74,72.0,749.0,0.11,1,2.0,0.088,app,pyme,bajo,tarjeta,bajo,0
285,1081.65,9952.89,21,4753.58,79.0,535.0,0.164,0,125.0,0.105,web,particular,bajo,transferencia,bajo,0
286,610.48,3870.54,22,6618.21,40.0,654.0,0.132,0,39.0,0.008,app,particular,bajo,cuenta,bajo,0
287,441.1,16668.47,15,5229.67,102.0,732.0,0.39,1,277.0,0.017,app,empresa,bajo,transferencia,bajo,0
288,1239.54,20003.53,18,18377.82,41.0,631.0,0.152,1,89.0,0.006,app,particular,bajo,tarjeta,bajo,0
289,672.48,5509.51,12,6001.69,35.0,526.0,0.437,0,35.0,0.076,web,pyme,bajo,transferencia,alto,1
290,1955.95,3578.27,13,1959.34,30.0,763.0,0.207,0,314.0,0.217,app,particular,bajo,tarjeta,bajo,0
291,207.27,14307.49,20,3851.64,96.0,754.0,0.252,1,25.0,0.253,cajero,pyme,bajo,tarjeta,bajo,0
292,400.99,17762.83,18,1695.32,32.0,792.0,0.306,0,72.0,0.534,app,particular,bajo,tarjeta,medio,0
293,5282.27,1722.15,10,61599.72,130.0,515.0,0.13,1,476.0,0.306,cajero,pyme,bajo,transferencia,medio,1
294,4956.42,15705.24,21,29901.18,28.0,659.0,0.149,0,42.0,0.14,app,particular,bajo,cuenta,bajo,0
295,657.7,3652.91,19,2819.74,52.0,639.0,0.31,1,59.0,0.275,cajero,empresa,alto,tarjeta,medio,1
296,209.67,5333.79,24,3388.19,31.0,592.0,0.265,0,15.0,0.02,cajero,particular,bajo,tarjeta,bajo,0
297,2587.94,15539.84,21,18821.64,43.0,690.0,0.215,0,202.0,0.246,api,particular,bajo,prestamo,medio,0
298,10606.96,2676.98,26,107891.38,55.0,703.0,0.43,0,49.0,0.246,oficina,particular,bajo,cuenta,medio,0
299,142.29,17875.58,25,4024.64,127.0,652.0,0.286,0,23.0,0.053,oficina,particular,medio,cuenta,bajo,0
300,2131.32,1737.18,14,19815.22,85.0,816.0,0.141,1,51.0,0.088,web,banca_privada,bajo,transferencia,bajo,0
301,1387.14,6221.61,11,16323.99,14.0,507.0,0.604,2,332.0,0.093,oficina,particular,alto,tarjeta,bajo,1
302,259.65,1349.2,14,2621.15,54.0,713.0,0.441,0,7.0,0.273,app,particular,bajo,cuenta,bajo,0
303,2271.81,3918.89,16,24873.89,55.0,565.0,0.102,0,130.0,0.031,web,pyme,bajo,tarjeta,bajo,0
304,228.0,16732.0,18,279.89,44.0,686.0,0.484,2,93.0,0.027,web,particular,bajo,prestamo,medio,0
305,465.4,942.05,14,2104.45,64.0,714.0,0.186,1,106.0,0.162,cajero,particular,bajo,inversion,bajo,0
306,560.75,1170.17,22,4393.9,158.0,789.0,0.027,0,53.0,0.051,web,particular,bajo,transferencia,bajo,0
307,193.15,16043.75,19,2338.48,41.0,652.0,0.33,0,189.0,0.051,app,particular,medio,transferencia,medio,0
308,693.39,3519.02,21,8489.53,75.0,691.0,0.631,0,233.0,0.284,web,pyme,medio,prestamo,bajo,0
309,188.65,4498.6,27,1460.71,26.0,485.0,0.461,0,86.0,0.007,app,particular,bajo,tarjeta,bajo,0
310,427.94,12556.32,26,4751.61,18.0,775.0,0.306,1,267.0,0.305,app,particular,bajo,inversion,bajo,0
311,3404.4,11756.02,18,20669.66,52.0,728.0,0.233,0,46.0,0.211,web,particular,bajo,cuenta,alto,0
312,1849.57,1650.36,14,20215.22,83.0,691.0,0.664,1,74.0,0.018,app,empresa,bajo,transferencia,alto,0
313,1565.19,5496.71,21,9294.99,51.0,691.0,0.098,0,8.0,0.08,app,particular,bajo,tarjeta,bajo,0
314,2338.8,6441.84,17,9289.27,81.0,622.0,0.318,2,71.0,0.131,app,pyme,bajo,prestamo,bajo,0
315,4045.28,5060.1,16,56024.13,81.0,639.0,0.26,0,68.0,0.185,app,particular,bajo,inversion,medio,0
316,105.62,2919.26,15,2237.59,203.0,616.0,0.238,1,28.0,0.073,app,particular,medio,transferencia,medio,0
317,1034.67,8518.42,18,7304.22,70.0,603.0,0.292,0,136.0,0.013,app,pyme,bajo,transferencia,bajo,0
318,237.02,3330.43,20,1935.12,53.0,694.0,0.111,0,105.0,0.421,web,particular,bajo,transferencia,bajo,0
319,328.77,6784.64,14,3130.6,73.0,799.0,0.204,0,100.0,0.2,app,particular,medio,tarjeta,bajo,0
320,175.94,5689.24,18,1174.86,38.0,639.0,0.275,0,30.0,0.154,cajero,particular,bajo,tarjeta,bajo,0
321,8562.95,9042.49,15,68016.32,79.0,690.0,0.177,1,117.0,0.045,cajero,pyme,bajo,tarjeta,bajo,0
322,83.92,1070.48,11,814.41,75.0,664.0,0.337,0,49.0,0.03,web,particular,medio,tarjeta,bajo,0
323,892.97,7095.37,18,7822.99,113.0,662.0,0.321,0,175.0,0.012,app,particular,bajo,tarjeta,bajo,0
324,5248.28,26337.09,16,45072.66,34.0,654.0,0.526,0,51.0,0.026,web,particular,bajo,cuenta,bajo,0
325,676.32,18480.45,22,0.0,61.0,813.0,0.641,1,180.0,0.066,cajero,empresa,bajo,transferencia,bajo,0
326,33.87,3185.67,18,708.37,130.0,671.0,0.08,0,166.0,0.382,web,particular,bajo,transferencia,bajo,0
327,9542.87,8496.03,14,24089.39,42.0,756.0,0.129,1,148.0,0.098,oficina,particular,bajo,cuenta,bajo,0
328,7302.31,3669.61,18,53344.54,11.0,675.0,0.41,1,17.0,0.162,web,particular,bajo,prestamo,bajo,0
329,221.08,2964.11,16,2323.16,60.0,826.0,0.662,0,47.0,0.274,web,particular,bajo,transferencia,bajo,0
330,2596.87,7178.0,15,21576.65,56.0,789.0,0.311,0,704.0,0.372,app,particular,medio,transferencia,bajo,0
331,1089.68,4725.69,14,3476.03,56.0,748.0,0.215,0,70.0,0.007,oficina,pyme,bajo,tarjeta,medio,0
332,150.81,838.31,20,4277.29,66.0,741.0,0.377,0,218.0,0.048,app,pyme,bajo,prestamo,medio,0
333,2461.16,15309.61,26,24833.52,83.0,733.0,0.132,0,142.0,0.048,web,particular,bajo,tarjeta,alto,0
334,407.04,9018.31,13,5437.09,217.0,639.0,0.323,0,112.0,0.343,cajero,particular,bajo,transferencia,bajo,0
335,810.06,14006.77,17,7632.51,42.0,701.0,0.614,0,395.0,0.089,app,particular,bajo,transferencia,alto,0
336,1675.9,10674.2,18,10133.89,38.0,879.0,0.314,0,61.0,0.064,web,particular,alto,cuenta,medio,0
337,1352.1,18500.65,23,15977.75,81.0,717.0,0.163,0,30.0,0.102,app,particular,medio,tarjeta,bajo,0
338,1427.23,9767.66,19,11723.24,36.0,629.0,0.537,0,47.0,0.018,oficina,particular,medio,cuenta,bajo,0
339,193.59,1975.1,20,943.35,46.0,556.0,0.287,0,21.0,0.174,app,empresa,bajo,tarjeta,bajo,0
340,31.63,1920.56,11,6024.77,49.0,639.0,0.186,2,41.0,0.07,cajero,particular,bajo,cuenta,medio,0
341,311.67,3848.38,20,565.33,109.0,582.0,0.043,0,138.0,0.083,app,particular,medio,transferencia,bajo,0
342,2034.15,2486.82,14,12581.83,116.0,711.0,0.474,1,154.0,0.191,api,banca_privada,bajo,tarjeta,bajo,0
343,180.99,594.09,19,0.0,16.0,564.0,0.016,0,228.0,0.028,oficina,particular,bajo,tarjeta,medio,0
344,643.87,2116.35,12,0.0,19.0,552.0,0.282,0,10.0,0.171,web,particular,bajo,transferencia,medio,0
345,1015.64,18369.31,12,11545.36,57.0,696.0,0.164,1,388.0,0.103,oficina,particular,medio,transferencia,bajo,0
346,655.05,2032.92,20,2797.83,97.0,550.0,0.202,1,2.0,0.085,oficina,empresa,bajo,tarjeta,bajo,0
347,3405.38,7570.9,17,22174.77,133.0,697.0,0.57,0,7.0,0.031,cajero,particular,medio,transferencia,bajo,0
348,390.18,2560.05,18,5033.38,60.0,815.0,0.241,1,30.0,0.06,app,particular,alto,prestamo,medio,0
349,630.67,6098.66,16,826.25,115.0,714.0,0.402,0,400.0,0.269,web,particular,bajo,cuenta,medio,0
350,975.83,4137.48,16,1112.05,38.0,740.0,0.129,0,18.0,0.357,app,particular,bajo,cuenta,bajo,0
351,882.2,2759.99,13,9299.8,49.0,731.0,0.189,0,374.0,0.072,web,particular,bajo,transferencia,medio,0
352,127.33,8841.11,23,0.0,64.0,516.0,0.072,0,28.0,0.114,app,particular,bajo,cuenta,bajo,0
353,3937.96,3559.81,17,10139.47,46.0,492.0,0.208,1,40.0,0.12,web,empresa,bajo,cuenta,bajo,0
354,2375.51,1829.56,31,20616.85,128.0,717.0,0.059,1,149.0,0.09,web,pyme,bajo,tarjeta,bajo,0
355,265.23,5372.92,19,2815.04,46.0,738.0,0.195,0,36.0,0.135,web,particular,bajo,transferencia,alto,0
356,1386.42,26220.47,17,3175.66,68.0,719.0,0.413,0,118.0,0.137,web,particular,bajo,transferencia,bajo,0
357,475.1,2860.05,14,6720.03,42.0,705.0,0.56,0,24.0,0.095,oficina,particular,bajo,transferencia,bajo,0
358,2004.78,5393.04,25,3788.77,43.0,621.0,0.048,0,22.0,0.031,oficina,particular,bajo,tarjeta,bajo,0
359,4130.14,12558.6,16,14770.26,33.0,713.0,0.171,0,297.0,0.025,web,particular,bajo,transferencia,alto,0
360,113.46,6068.46,18,1703.87,91.0,755.0,0.168,1,23.0,0.204,web,particular,medio,tarjeta,alto,0
361,5811.08,1361.16,16,17741.01,81.0,639.0,0.335,2,29.0,0.003,cajero,pyme,bajo,inversion,medio,0
362,4938.31,1739.86,19,16139.89,85.0,611.0,0.112,0,79.0,0.1,app,particular,bajo,tarjeta,bajo,0
363,242.12,890.96,14,2848.43,44.0,564.0,0.515,0,20.0,0.191,app,particular,bajo,prestamo,medio,0
364,46.33,4755.5,14,0.0,35.0,568.0,0.497,0,411.0,0.035,app,empresa,bajo,transferencia,medio,0
365,773.78,1523.59,21,0.0,50.0,643.0,0.317,0,228.0,0.191,web,pyme,bajo,inversion,bajo,0
366,1086.07,2765.47,21,5889.59,76.0,695.0,0.178,0,11.0,0.075,app,empresa,bajo,cuenta,bajo,0
367,231.59,7659.34,18,6123.78,33.0,799.0,0.565,1,85.0,0.093,oficina,pyme,bajo,cuenta,bajo,0
368,266.99,4838.13,17,5382.83,53.0,629.0,0.274,0,97.0,0.226,web,particular,bajo,prestamo,bajo,0
369,1572.08,1060.58,16,13897.22,76.0,577.0,0.239,1,83.0,0.04,app,particular,medio,cuenta,bajo,0
370,726.75,5013.03,20,3626.08,39.0,702.0,0.238,1,202.0,0.169,cajero,particular,bajo,tarjeta,bajo,0
371,314.17,5348.07,24,1134.05,142.0,634.0,0.18,0,32.0,0.021,oficina,empresa,bajo,cuenta,bajo,0
372,1740.17,25016.59,15,16706.9,72.0,784.0,0.115,1,97.0,0.131,app,particular,bajo,tarjeta,medio,0
373,797.95,6714.01,27,6351.43,55.0,741.0,0.072,1,77.0,0.092,app,empresa,bajo,prestamo,medio,0
374,7291.34,14370.15,20,56013.56,47.0,728.0,0.252,2,31.0,0.151,app,particular,medio,cuenta,bajo,0
375,9915.68,38363.83,22,60208.09,79.0,561.0,0.169,1,223.0,0.291,app,pyme,bajo,tarjeta,bajo,0
376,992.95,19965.42,15,5744.84,41.0,628.0,0.153,0,103.0,0.273,app,particular,bajo,tarjeta,bajo,0
377,638.47,1944.58,19,6653.29,81.0,766.0,0.347,0,14.0,0.086,cajero,empresa,bajo,inversion,bajo,0
378,794.31,4769.73,20,988.31,30.0,660.0,0.463,0,68.0,0.058,web,particular,medio,cuenta,bajo,0
379,334.8,103055.97,20,7219.17,55.0,491.0,0.071,1,456.0,0.025,app,particular,bajo,transferencia,medio,0
380,1218.91,2517.34,16,11171.3,88.0,821.0,0.394,0,10.0,0.116,oficina,empresa,medio,inversion,bajo,0
381,264.88,5524.42,20,3007.23,38.0,653.0,0.219,0,58.0,0.207,web,particular,bajo,tarjeta,bajo,0
382,967.33,15209.89,23,9901.84,39.0,706.0,0.209,1,216.0,0.089,cajero,particular,medio,prestamo,bajo,0
383,327.26,8855.29,16,2342.46,58.0,715.0,0.171,0,32.0,0.077,oficina,empresa,medio,cuenta,bajo,0
384,294.42,3677.9,15,1770.06,62.0,669.0,0.205,0,26.0,0.028,web,pyme,bajo,tarjeta,medio,0
385,420.18,15619.47,22,391.5,97.0,781.0,0.343,1,71.0,0.13,app,particular,medio,cuenta,bajo,0
386,431.28,1492.49,20,5108.3,80.0,666.0,0.515,2,35.0,0.145,api,particular,alto,prestamo,bajo,1
387,1107.38,3973.84,23,4894.86,51.0,652.0,0.367,0,785.0,0.02,oficina,particular,medio,inversion,medio,0
388,1170.66,9436.05,21,5736.64,52.0,888.0,0.383,0,46.0,0.528,api,particular,bajo,cuenta,bajo,0
389,767.15,2077.73,21,9052.21,83.0,542.0,0.258,0,128.0,0.103,app,particular,bajo,tarjeta,bajo,0
390,970.9,21967.7,11,1457.43,29.0,694.0,0.306,0,19.0,0.285,cajero,particular,bajo,transferencia,medio,0
391,1308.3,11729.66,14,16175.85,35.0,712.0,0.363,1,319.0,0.062,web,particular,bajo,tarjeta,alto,0
392,278.42,21490.45,16,1758.42,44.0,732.0,0.577,0,24.0,0.008,app,particular,bajo,tarjeta,medio,0
393,829.21,42641.77,20,4846.91,23.0,846.0,0.289,0,40.0,0.04,web,pyme,bajo,tarjeta,bajo,0
394,552.15,7845.46,18,5075.57,94.0,692.0,0.216,1,702.0,0.012,web,particular,medio,prestamo,bajo,0
395,318.5,1497.99,13,6127.15,28.0,586.0,0.082,1,118.0,0.013,app,particular,bajo,cuenta,bajo,0
396,2117.6,8734.99,19,31064.29,163.0,701.0,0.273,2,276.0,0.013,web,empresa,bajo,tarjeta,bajo,0
397,6484.13,8135.77,12,75888.24,75.0,676.0,0.522,0,189.0,0.196,cajero,pyme,bajo,tarjeta,medio,0
398,2845.06,18288.42,16,5526.48,44.0,780.0,0.345,2,46.0,0.062,app,particular,bajo,cuenta,bajo,0
399,1963.4,2751.59,20,9949.25,51.0,740.0,0.291,0,148.0,0.495,web,banca_privada,bajo,tarjeta,bajo,0
400,1086.29,1644.88,22,8159.0,121.0,663.0,0.32,1,135.0,0.062,web,particular,bajo,tarjeta,bajo,0
401,968.96,4329.61,22,6729.51,48.0,640.0,0.393,1,134.0,0.446,app,particular,bajo,prestamo,bajo,0
402,1111.13,24951.49,13,10472.27,43.0,714.0,0.189,1,1.0,0.18,cajero,particular,medio,tarjeta,bajo,0
403,1258.22,7777.23,23,11759.36,50.0,704.0,0.626,0,28.0,0.168,oficina,particular,bajo,tarjeta,bajo,0
404,2776.04,4835.14,21,10041.91,49.0,545.0,0.371,2,152.0,0.148,app,pyme,bajo,transferencia,alto,1
405,546.66,5462.77,31,3131.52,60.0,560.0,0.26,0,49.0,0.099,api,particular,bajo,tarjeta,medio,0
406,857.46,6141.34,19,3820.93,49.0,720.0,0.296,0,64.0,0.02,cajero,empresa,bajo,tarjeta,bajo,0
407,2667.23,18821.43,16,11049.08,110.0,597.0,0.349,1,69.0,0.191,app,particular,bajo,tarjeta,bajo,0
408,362.64,7465.54,19,0.0,55.0,562.0,0.478,1,28.0,0.087,cajero,particular,medio,tarjeta,medio,0
409,415.22,38377.39,12,3506.71,36.0,707.0,0.173,0,29.0,0.177,app,particular,bajo,transferencia,bajo,0
410,393.98,6075.84,9,9771.83,25.0,577.0,0.254,0,74.0,0.169,api,particular,bajo,transferencia,bajo,0
411,486.7,5771.65,18,3024.91,29.0,656.0,0.069,0,85.0,0.069,web,empresa,bajo,cuenta,bajo,0
412,2294.02,14835.92,24,3856.24,84.0,743.0,0.469,0,341.0,0.059,web,pyme,bajo,tarjeta,bajo,0
413,6758.68,6253.2,13,56174.98,75.0,581.0,0.394,2,18.0,0.134,app,pyme,bajo,cuenta,bajo,0
414,315.76,76219.6,17,484.22,65.0,724.0,0.294,0,5.0,0.093,cajero,pyme,bajo,transferencia,bajo,0
415,140.41,3260.35,13,0.0,84.0,748.0,0.593,0,20.0,0.214,app,particular,bajo,inversion,medio,0
416,391.92,4503.35,16,6129.0,84.0,593.0,0.217,0,71.0,0.045,app,particular,bajo,prestamo,bajo,0
417,819.34,1077.34,12,7184.72,75.0,808.0,0.48,0,222.0,0.019,app,particular,bajo,tarjeta,bajo,0
418,470.44,22055.6,19,4266.45,24.0,613.0,0.445,0,171.0,0.338,oficina,pyme,bajo,cuenta,alto,0
419,1180.16,39631.06,27,6866.79,21.0,706.0,0.237,0,29.0,0.088,app,particular,bajo,tarjeta,bajo,0
420,646.02,8677.67,16,3368.72,54.0,590.0,0.153,1,1.0,0.053,cajero,particular,bajo,tarjeta,bajo,0
421,2229.6,26574.99,22,11300.79,101.0,610.0,0.357,1,32.0,0.104,web,particular,bajo,transferencia,bajo,0
422,1168.19,1430.0,12,4827.41,53.0,802.0,0.393,2,537.0,0.222,app,particular,medio,tarjeta,bajo,0
423,41.68,13738.91,14,0.0,56.0,825.0,0.105,1,71.0,0.074,app,particular,bajo,inversion,medio,0
424,204.8,10876.62,12,9117.79,79.0,759.0,0.431,1,29.0,0.091,app,particular,bajo,tarjeta,medio,0
425,526.03,44803.13,22,7113.16,11.0,638.0,0.164,0,280.0,0.014,web,particular,bajo,cuenta,bajo,0
426,127.99,11808.86,14,0.0,56.0,591.0,0.332,0,71.0,0.017,oficina,particular,bajo,prestamo,bajo,0
427,1242.87,11531.21,16,4457.02,51.0,524.0,0.402,0,298.0,0.162,app,empresa,medio,cuenta,bajo,0
428,2032.27,4503.46,9,23014.37,57.0,695.0,0.255,1,26.0,0.065,cajero,pyme,bajo,cuenta,medio,0
429,984.45,16486.7,22,6164.55,131.0,528.0,0.333,0,95.0,0.238,app,particular,medio,cuenta,bajo,0
430,555.84,1633.67,9,1604.4,46.0,648.0,0.611,1,169.0,0.148,oficina,pyme,bajo,tarjeta,bajo,0
431,594.46,4226.51,13,5988.02,81.0,720.0,0.081,2,49.0,0.078,cajero,pyme,bajo,cuenta,alto,0
432,313.9,4815.86,18,3184.01,48.0,598.0,0.341,0,67.0,0.311,oficina,particular,bajo,inversion,bajo,0
433,660.76,900.96,18,3240.14,37.0,670.0,0.294,1,42.0,0.204,web,empresa,bajo,transferencia,medio,0
434,208.05,11481.98,20,1116.05,51.0,638.0,0.341,1,77.0,0.067,cajero,pyme,bajo,transferencia,medio,0
435,431.19,1304.75,17,4156.85,105.0,719.0,0.094,2,61.0,0.145,app,particular,bajo,tarjeta,bajo,0
436,314.64,19096.17,21,2739.69,92.0,677.0,0.398,0,32.0,0.147,app,particular,bajo,cuenta,alto,0
437,319.04,2237.21,23,0.0,47.0,620.0,0.235,0,144.0,0.205,app,particular,alto,prestamo,medio,0
438,8888.14,5649.73,17,91086.24,29.0,561.0,0.439,0,20.0,0.105,web,particular,bajo,cuenta,bajo,0
439,528.56,13671.79,19,2019.33,88.0,843.0,0.603,0,32.0,0.087,oficina,empresa,bajo,tarjeta,bajo,0
440,1169.5,53497.83,20,1970.01,86.0,623.0,0.237,0,64.0,0.201,web,particular,medio,cuenta,bajo,0
441,652.13,3608.11,19,5394.42,56.0,601.0,0.316,0,35.0,0.304,cajero,particular,bajo,tarjeta,bajo,0
442,208.88,3161.33,19,1987.49,29.0,779.0,0.33,1,221.0,0.125,app,empresa,bajo,tarjeta,medio,0
443,987.34,18229.56,16,5508.36,92.0,666.0,0.362,0,126.0,0.102,oficina,pyme,bajo,tarjeta,bajo,0
444,151.26,7749.1,18,0.0,61.0,759.0,0.13,1,65.0,0.11,app,particular,bajo,transferencia,bajo,0
445,948.64,11300.54,22,5365.55,60.0,678.0,0.159,1,24.0,0.098,app,empresa,medio,cuenta,medio,0
446,1009.82,9090.14,14,5079.96,122.0,700.0,0.182,0,5.0,0.125,oficina,particular,alto,cuenta,bajo,0
447,585.27,5844.54,11,5396.09,61.0,720.0,0.467,2,50.0,0.039,api,particular,bajo,tarjeta,bajo,0
448,210.73,4996.74,28,2228.05,88.0,675.0,0.274,1,7.0,0.359,web,particular,medio,transferencia,bajo,0
449,1564.59,33151.77,19,11605.58,110.0,593.0,0.238,0,16.0,0.422,app,empresa,bajo,cuenta,alto,1
450,3924.4,1653.4,17,27307.42,44.0,640.0,0.174,0,14.0,0.27,web,particular,bajo,transferencia,bajo,0
451,62.09,1459.46,17,1724.12,34.0,495.0,0.196,1,125.0,0.023,app,particular,bajo,tarjeta,bajo,0
452,296.72,2423.52,14,6822.75,69.0,735.0,0.163,0,6.0,0.016,cajero,particular,bajo,cuenta,bajo,0
