cliente_id,edad,antiguedad_cliente,ingresos_mensuales,situacion_laboral,estado_civil,nivel_estudios,provincia_riesgo,segmento_cliente,num_productos,saldo_medio_3m,limite_credito,deuda_total,cuota_mensual_prestamos,utilizacion_credito,porcentaje_ahorro,ratio_endeudamiento,retrasos_30d_12m,retrasos_60d_12m,retrasos_90d_12m,impagos_previos,consultas_credito_6m,nuevas_cuentas_12m,uso_banca_digital,alertas_fraude_12m,reclamaciones_12m,tiene_hipoteca,tiene_prestamo_personal,tiene_tarjeta_credito,tiene_seguro,score_interno,default,dias_mora_actual,recobro_gestionado,refinanciado_post
130,38,5.0,3999.77,asalariado,soltero,universitarios,bajo,alto,2,8394.12,11185.6,24303.65,839.32,0.473,2.099,0.21,0,0,0,0,1,1,0.275,0,0,0,0,1,1,950,0,0,0,0
131,36,10.8,1797.29,autonomo,soltero,postgrado,medio,medio,4,1673.77,5137.79,8653.95,307.77,0.698,0.931,0.171,1,0,0,0,1,1,0.821,0,2,1,1,1,1,948,0,0,0,0
132,59,17.9,1917.28,temporal,casado,basicos,alto,medio,3,1074.94,2838.95,17694.43,243.83,0.358,0.561,0.127,2,1,0,0,2,0,0.19,0,0,0,1,1,0,950,0,0,0,0
133,34,4.9,1675.55,asalariado,divorciado,universitarios,bajo,medio,4,817.84,3595.19,7453.25,92.22,0.253,0.488,0.055,2,0,0,0,2,1,0.973,0,1,0,0,1,1,864,0,0,0,0
134,63,3.1,1286.85,autonomo,casado,universitarios,alto,bajo,2,-357.45,3858.5,6981.94,225.11,0.296,-0.278,0.175,0,0,1,0,1,1,0.659,0,0,1,0,1,1,861,0,0,0,0
135,40,11.2,1434.93,asalariado,divorciado,universitarios,bajo,medio,2,1744.48,5770.46,7280.88,262.76,0.054,1.216,0.183,0,0,0,0,1,0,0.615,0,1,1,0,1,1,950,0,0,0,0
136,43,9.0,1912.12,asalariado,divorciado,medios,bajo,medio,3,1624.77,5468.22,8662.59,135.84,0.0,0.85,0.071,1,0,0,0,2,1,0.566,0,0,0,1,0,0,904,0,0,0,0
137,51,11.0,2250.59,asalariado,casado,medios,bajo,medio,3,8764.53,9673.58,8367.72,99.54,0.086,3.894,0.044,0,1,0,0,2,1,0.188,0,1,1,0,1,1,947,0,0,0,0
138,57,4.2,2213.65,autonomo,soltero,universitarios,alto,medio,4,1835.37,9724.96,5905.07,66.96,0.631,0.829,0.03,2,0,0,0,0,1,0.648,0,0,1,0,1,1,920,0,0,0,0
139,54,10.6,1612.54,asalariado,divorciado,medios,bajo,medio,2,2034.03,5630.39,2644.22,84.5,0.492,1.261,0.052,1,0,0,0,1,0,0.606,0,1,0,0,1,0,934,0,0,0,0
140,40,6.0,1016.49,jubilado,soltero,universitarios,alto,bajo,1,1854.16,3373.61,2362.17,25.73,0.593,1.824,0.025,0,0,0,0,1,1,0.64,0,0,0,1,0,0,943,0,0,0,0
141,38,15.1,1717.22,asalariado,divorciado,medios,medio,medio,3,2652.13,8049.41,5956.35,116.04,0.523,1.544,0.068,1,0,0,1,0,1,0.728,0,0,1,0,1,0,942,0,0,0,0
142,46,16.0,2290.26,autonomo,divorciado,postgrado,alto,medio,4,4193.45,4903.27,4718.15,52.24,0.215,1.831,0.023,2,0,0,0,3,0,0.722,0,1,1,1,1,0,919,0,0,0,0
143,44,9.0,3424.84,autonomo,viudo,basicos,bajo,alto,4,1291.51,14344.34,6183.65,222.83,0.405,0.377,0.065,0,0,0,0,2,0,0.63,1,0,0,0,1,0,950,0,0,0,0
144,34,2.0,3848.75,desempleado,casado,medios,bajo,alto,5,5880.49,2531.49,19602.17,565.58,0.425,1.528,0.147,3,0,0,0,4,1,0.432,0,0,1,0,1,1,850,0,0,0,0
145,47,11.9,2602.3,temporal,soltero,postgrado,bajo,medio,5,3913.59,10748.87,18283.03,226.8,0.277,1.504,0.087,1,0,0,0,2,1,1.0,0,0,0,1,1,0,950,0,0,0,0
146,54,15.8,3497.78,autonomo,casado,universitarios,alto,alto,5,3204.4,9780.17,16025.11,177.57,0.124,0.916,0.051,1,1,0,0,2,2,0.657,0,2,0,0,0,0,950,0,0,0,0
147,44,6.3,2088.57,autonomo,viudo,medios,bajo,medio,1,3098.51,3469.39,11583.02,378.01,0.254,1.484,0.181,1,1,0,0,0,2,0.317,1,2,1,0,1,1,860,0,0,0,0
148,61,29.0,813.29,asalariado,soltero,postgrado,bajo,bajo,1,2095.73,4274.97,1220.1,14.96,0.199,2.577,0.018,1,1,0,0,2,1,0.91,0,0,0,0,1,0,950,0,0,0,0
149,47,8.4,1263.91,asalariado,divorciado,medios,bajo,bajo,4,1400.86,6065.0,8517.59,335.42,0.132,1.108,0.265,0,1,1,0,4,0,0.499,0,0,1,0,1,0,774,0,0,0,0
150,40,17.8,2454.49,asalariado,soltero,medios,bajo,medio,2,4286.56,2186.47,11694.44,410.17,0.644,1.746,0.167,2,0,0,0,4,0,0.368,0,0,1,0,1,0,950,0,0,0,0
151,43,16.8,1515.74,asalariado,soltero,postgrado,medio,medio,6,-53.36,3746.52,4297.8,164.2,0.405,-0.035,0.108,1,0,0,0,2,2,0.713,0,0,1,1,1,0,950,0,0,0,0
152,35,8.7,3194.07,desempleado,casado,basicos,bajo,alto,4,4464.18,12214.46,16504.16,389.76,0.695,1.398,0.122,1,0,1,0,1,1,0.556,0,0,0,0,0,0,903,0,0,0,0
153,30,6.8,3772.4,asalariado,soltero,basicos,bajo,alto,3,2766.14,11579.78,5537.31,108.85,0.457,0.733,0.029,2,0,0,1,1,1,0.827,0,0,0,0,1,0,872,0,0,0,0
154,48,1.1,3045.14,asalariado,casado,medios,bajo,alto,3,2636.83,10815.69,12711.25,342.98,0.369,0.866,0.113,1,1,0,1,3,1,0.461,0,0,1,1,1,0,746,0,0,0,0
155,32,11.8,1345.35,asalariado,soltero,postgrado,medio,bajo,1,3411.1,5142.44,5979.86,127.46,0.263,2.535,0.095,1,0,0,0,1,0,0.534,0,0,0,0,1,0,903,0,0,0,0
156,38,9.5,3291.87,desempleado,casado,basicos,medio,alto,3,2697.93,13543.78,19319.42,455.44,0.282,0.82,0.138,1,0,0,0,3,0,0.464,0,1,0,0,0,1,950,0,0,0,0
157,41,14.5,2720.08,asalariado,soltero,universitarios,bajo,medio,1,3316.1,7170.38,26566.02,617.19,0.527,1.219,0.227,1,0,0,0,1,1,0.624,0,1,0,0,1,1,927,0,0,0,0
158,47,15.5,2360.91,temporal,casado,universitarios,medio,medio,4,3408.81,7916.9,12794.31,241.29,0.31,1.444,0.102,2,0,1,0,1,0,0.753,0,1,1,0,1,0,950,0,0,0,0
159,48,16.3,2927.21,asalariado,casado,universitarios,medio,medio,2,6166.51,10816.02,2573.63,83.57,0.118,2.107,0.029,2,1,0,0,0,1,0.153,0,1,1,0,1,0,950,0,0,0,0
160,43,12.4,1532.54,asalariado,divorciado,basicos,bajo,medio,3,2454.25,5479.03,786.59,29.2,0.266,1.601,0.019,1,0,0,0,4,2,0.631,0,2,0,0,0,1,950,0,0,0,0
161,19,2.1,1429.37,desempleado,casado,basicos,bajo,medio,4,3945.4,4858.47,4697.57,135.18,0.143,2.76,0.095,3,0,0,0,1,0,0.534,1,0,1,1,1,1,944,0,0,0,0
162,40,9.5,1128.04,asalariado,soltero,medios,medio,bajo,3,2120.15,1966.73,2732.11,74.91,0.285,1.879,0.066,3,2,0,0,3,3,0.369,0,0,1,0,1,0,852,0,0,0,0
163,33,2.0,1975.19,asalariado,soltero,medios,bajo,medio,1,2571.08,8349.77,8138.23,236.95,0.434,1.302,0.12,0,0,0,0,0,0,0.863,1,0,1,0,1,0,855,0,0,0,0
164,41,1.3,2100.92,asalariado,casado,basicos,bajo,medio,4,3868.28,5487.05,8494.83,154.16,0.766,1.841,0.073,1,0,0,0,2,1,0.604,0,1,0,0,1,0,872,0,0,0,0
165,54,13.7,3138.39,asalariado,casado,universitarios,bajo,alto,1,2939.01,18794.39,19045.71,339.52,0.499,0.936,0.108,2,0,0,0,5,1,0.791,0,0,1,0,0,1,921,0,0,0,0
166,52,17.5,2267.61,asalariado,casado,basicos,bajo,medio,6,2917.65,5614.49,6132.26,99.69,0.513,1.287,0.044,1,0,0,0,0,2,0.997,0,0,0,0,1,0,950,0,0,0,0
167,45,7.4,1257.26,temporal,soltero,universitarios,medio,bajo,5,1156.92,4513.33,8935.39,283.08,0.194,0.92,0.225,2,0,0,0,2,1,0.963,1,0,0,0,1,1,863,0,0,0,0
168,48,8.8,2903.05,autonomo,soltero,universitarios,medio,medio,3,5428.75,8574.89,5022.11,56.02,0.323,1.87,0.019,1,1,0,0,3,1,0.531,0,2,1,1,1,1,950,0,0,0,0
169,24,3.6,4758.1,autonomo,soltero,basicos,medio,alto,3,7039.01,19332.35,1480.87,48.66,0.35,1.479,0.01,1,0,0,0,2,0,0.976,0,0,0,0,1,0,879,0,0,0,0
170,44,10.8,1966.72,jubilado,soltero,basicos,medio,medio,3,1392.98,4015.0,10585.85,111.81,0.362,0.708,0.057,1,0,0,0,0,1,0.477,0,0,1,0,1,0,950,0,0,0,0
171,49,18.6,1488.89,autonomo,divorciado,medios,bajo,medio,3,1763.03,3943.25,5236.49,86.35,0.17,1.184,0.058,0,0,0,0,2,0,0.52,0,0,0,0,0,1,950,0,0,0,0
172,34,11.4,2209.1,desempleado,soltero,medios,bajo,medio,4,2985.41,7733.47,4458.11,77.05,0.205,1.351,0.035,2,1,1,0,1,0,0.731,0,0,0,0,0,0,901,0,0,0,0
173,47,18.9,3440.23,temporal,casado,basicos,alto,alto,3,74.43,15527.45,24128.58,684.5,0.515,0.022,0.199,1,0,0,0,1,0,0.207,0,1,0,1,1,0,950,0,0,0,0
174,37,13.6,2449.86,asalariado,casado,medios,bajo,medio,3,5184.85,10349.84,13199.13,426.08,0.346,2.116,0.174,0,0,0,0,2,0,1.0,0,0,1,1,0,1,937,0,0,0,0
175,54,13.5,2028.69,asalariado,soltero,postgrado,bajo,medio,5,2207.1,8641.46,1164.27,28.08,0.069,1.088,0.014,0,0,0,0,2,0,0.564,0,0,1,0,1,0,950,0,0,0,0
176,55,4.9,2862.69,asalariado,divorciado,universitarios,bajo,medio,6,4035.97,8304.35,3844.77,90.39,0.553,1.41,0.032,3,0,0,0,0,0,0.986,0,0,1,0,1,0,936,0,0,0,0
177,36,11.4,2406.31,autonomo,soltero,basicos,bajo,medio,1,5500.31,9660.52,9129.96,114.52,0.533,2.286,0.048,1,0,0,0,3,1,0.571,0,1,0,0,1,1,920,0,0,0,0
178,60,19.0,2176.4,asalariado,divorciado,postgrado,bajo,medio,4,2571.21,7660.26,9754.04,163.02,0.508,1.181,0.075,0,0,0,1,1,1,0.68,1,2,1,0,1,1,950,0,0,0,0
179,40,20.3,2244.27,asalariado,casado,basicos,medio,medio,3,3190.25,5583.09,20568.67,249.01,0.596,1.422,0.111,0,0,0,0,2,1,0.869,0,0,1,0,1,1,950,0,0,0,0
180,67,16.9,2577.94,asalariado,soltero,universitarios,medio,medio,3,-1885.75,12621.74,4721.5,164.65,0.252,-0.731,0.064,1,0,0,0,0,2,0.636,0,0,1,0,1,0,950,0,0,0,0
181,36,2.5,2219.98,asalariado,viudo,postgrado,medio,medio,3,1476.01,3015.19,10633.08,412.27,0.14,0.665,0.186,0,1,0,0,4,1,0.811,0,0,0,1,0,0,842,0,0,0,0
182,43,7.1,2200.75,jubilado,soltero,basicos,alto,medio,6,2786.17,10625.24,7230.31,263.45,0.376,1.266,0.12,0,0,0,1,1,0,0.615,0,0,0,1,1,0,867,0,0,0,0
183,45,7.6,3165.51,jubilado,viudo,basicos,alto,alto,2,1662.9,6715.79,6431.63,246.93,0.265,0.525,0.078,1,0,0,0,1,0,0.468,0,1,0,1,0,0,913,0,0,0,0
184,33,10.1,2570.4,asalariado,casado,basicos,medio,medio,3,3977.99,9118.13,12782.18,443.48,0.74,1.548,0.173,1,0,0,0,3,0,0.735,0,0,0,0,1,1,896,0,0,0,0
185,21,1.1,2398.62,autonomo,soltero,universitarios,bajo,medio,3,1687.61,7342.11,12612.61,423.12,0.032,0.704,0.176,2,2,0,0,1,1,0.371,0,0,0,0,1,1,772,0,0,0,0
186,32,6.4,1057.52,asalariado,divorciado,postgrado,bajo,bajo,5,2245.4,4791.37,6602.81,151.25,0.503,2.123,0.143,2,0,0,0,2,1,0.059,0,0,0,1,1,1,922,0,0,0,0
187,55,17.8,4345.27,asalariado,divorciado,universitarios,alto,alto,2,4997.24,5633.84,18351.12,571.62,0.443,1.15,0.132,1,3,0,1,2,1,0.786,0,0,1,0,1,1,820,0,0,0,0
188,38,12.3,2346.11,asalariado,casado,universitarios,alto,medio,1,1390.46,14390.35,10375.1,365.51,0.578,0.593,0.156,0,0,0,0,2,2,1.0,0,0,0,0,0,0,950,0,0,0,0
189,38,5.0,1445.59,desempleado,soltero,medios,bajo,medio,5,1296.4,8671.36,10525.33,400.86,0.901,0.897,0.277,1,1,1,0,8,0,0.718,0,1,0,0,1,0,703,1,15,1,1
190,60,5.6,4664.61,asalariado,casado,basicos,bajo,alto,4,7809.63,7618.75,40416.33,1387.4,0.555,1.674,0.297,0,0,0,0,1,2,0.594,0,1,1,0,0,0,939,0,0,0,0
191,48,2.4,2559.88,asalariado,soltero,postgrado,medio,medio,1,448.65,7144.35,15084.34,580.96,0.003,0.175,0.227,0,0,0,0,1,0,1.0,0,0,1,0,1,0,903,0,0,0,0
192,50,7.3,1472.5,asalariado,casado,universitarios,bajo,medio,3,1896.66,6415.46,3408.2,47.32,0.25,1.288,0.032,1,0,0,0,0,1,0.494,0,0,0,1,0,1,937,0,0,0,0
193,52,20.2,2784.14,temporal,soltero,medios,medio,medio,2,3553.19,13472.39,14081.28,277.07,0.639,1.276,0.1,4,0,0,0,2,0,0.413,0,1,1,1,1,0,950,0,0,0,0
194,31,13.0,1485.58,asalariado,casado,universitarios,medio,medio,4,561.44,7152.44,1816.12,55.61,0.128,0.378,0.037,0,0,0,0,0,0,0.51,0,0,0,0,1,0,950,0,0,0,0
195,43,14.4,1177.82,desempleado,casado,universitarios,alto,bajo,2,2349.83,4225.79,2112.76,40.69,0.587,1.995,0.035,2,0,0,0,1,2,0.742,0,2,0,0,0,1,932,0,0,0,0
196,44,8.6,3673.58,temporal,casado,basicos,medio,alto,3,5732.94,5932.23,8703.84,344.55,0.808,1.561,0.094,1,0,0,0,3,2,0.889,0,1,0,1,1,0,881,0,0,0,0
197,40,9.5,1616.64,asalariado,casado,universitarios,medio,medio,3,1495.96,7712.87,11849.41,191.47,0.484,0.925,0.118,1,0,0,0,1,1,0.619,0,0,1,0,1,1,905,0,0,0,0
198,29,5.8,1545.5,asalariado,casado,medios,medio,medio,1,3139.65,5653.93,4839.85,174.58,0.427,2.031,0.113,0,0,0,0,2,0,0.491,0,0,0,0,1,1,922,0,0,0,0
199,48,13.9,2453.9,jubilado,viudo,basicos,bajo,medio,2,169.6,7256.0,4131.1,141.19,0.595,0.069,0.058,1,1,0,0,6,1,1.0,0,1,1,0,0,1,908,0,0,0,0
200,22,0.5,1804.72,asalariado,soltero,universitarios,medio,medio,5,2025.55,7551.19,1998.98,44.7,0.444,1.122,0.025,2,0,0,0,1,1,0.437,0,0,1,1,1,0,867,0,0,0,0
201,31,2.5,700.0,autonomo,casado,basicos,bajo,bajo,2,-158.98,986.29,2436.23,55.17,0.704,-0.227,0.079,3,2,0,1,2,0,0.608,0,0,0,0,1,1,668,0,0,0,0
202,32,10.6,1779.86,autonomo,soltero,medios,bajo,medio,1,1235.85,7140.49,14778.4,323.29,0.446,0.694,0.182,0,1,0,0,1,1,0.816,0,1,0,0,0,0,924,0,0,0,0
203,37,8.9,4128.9,asalariado,casado,universitarios,bajo,alto,3,7731.75,13050.82,1424.89,54.31,0.364,1.873,0.013,0,0,0,0,1,1,0.591,0,0,0,0,1,0,950,0,0,0,0
204,52,22.5,3104.03,asalariado,divorciado,universitarios,alto,alto,6,5906.84,8191.08,13934.85,523.77,0.346,1.903,0.169,0,0,0,0,2,0,1.0,0,0,0,0,0,1,950,0,0,0,0
205,62,25.6,997.49,asalariado,soltero,postgrado,alto,bajo,1,932.57,2295.57,5484.17,85.25,0.634,0.935,0.085,1,0,0,0,3,1,0.549,0,0,0,0,0,1,950,0,0,0,0
206,63,8.0,2418.04,autonomo,divorciado,basicos,medio,medio,3,2255.38,6413.39,12227.39,439.38,0.248,0.933,0.182,2,0,0,0,1,1,0.68,0,0,1,0,0,0,842,0,0,0,0
207,52,7.3,2509.67,desempleado,soltero,universitarios,medio,medio,3,5524.52,7877.79,13052.7,329.16,0.65,2.201,0.131,1,0,0,0,1,1,0.58,0,0,1,0,1,0,859,0,0,0,0
208,47,19.2,2760.73,temporal,casado,basicos,alto,medio,2,-152.77,11309.57,18505.65,300.99,0.237,-0.055,0.109,1,0,0,0,0,0,0.575,0,0,0,0,0,1,950,0,0,0,0
209,18,2.1,978.1,asalariado,soltero,universitarios,medio,bajo,2,1696.24,5939.1,2574.13,35.78,0.666,1.734,0.037,1,0,0,1,3,2,0.498,0,0,0,0,1,1,769,0,0,0,0
210,56,23.4,1126.36,asalariado,casado,universitarios,bajo,bajo,1,1889.25,4155.8,10849.14,309.07,0.334,1.677,0.274,1,2,0,0,3,0,0.742,1,0,1,1,1,1,906,0,0,0,0
211,74,21.5,2150.27,jubilado,soltero,universitarios,medio,medio,1,777.85,4587.57,11448.27,354.76,0.358,0.362,0.165,1,1,0,0,2,1,1.0,1,0,0,0,1,1,936,0,0,0,0
212,47,18.8,3092.18,asalariado,viudo,medios,medio,alto,1,1396.88,10249.58,11217.53,408.12,0.247,0.452,0.132,1,0,0,0,1,0,0.722,0,0,1,0,1,0,950,0,0,0,0
213,45,9.9,2570.02,desempleado,divorciado,basicos,bajo,medio,2,3741.08,500.0,15590.2,257.48,0.587,1.456,0.1,2,1,1,0,2,2,0.506,0,0,0,0,0,0,801,0,0,0,0
214,50,7.6,3854.83,asalariado,casado,basicos,medio,alto,2,6154.72,11890.91,3835.11,53.65,0.193,1.597,0.014,1,0,0,0,2,0,0.561,0,0,1,0,1,1,910,0,0,0,0
215,51,17.2,2928.31,temporal,casado,medios,medio,medio,5,974.03,7475.13,11509.62,246.07,0.499,0.333,0.084,0,2,0,0,2,2,0.542,0,1,0,0,1,0,950,0,0,0,0
216,44,2.6,4455.04,jubilado,soltero,medios,bajo,alto,3,7037.36,15563.08,9626.5,354.05,0.355,1.58,0.079,1,0,0,0,3,0,0.217,0,0,1,0,1,1,895,0,0,0,0
217,38,5.5,1766.77,asalariado,divorciado,postgrado,bajo,medio,1,3567.67,8634.35,3571.03,69.94,0.523,2.019,0.04,2,0,0,0,1,2,0.588,0,1,0,0,1,1,890,0,0,0,0
218,46,10.3,1810.57,asalariado,casado,basicos,medio,medio,4,2248.68,8492.1,13777.84,157.52,0.454,1.242,0.087,1,0,0,0,1,0,0.839,0,0,0,0,1,1,896,0,0,0,0
219,26,0.0,1616.89,desempleado,soltero,basicos,medio,medio,2,4789.73,5085.21,12787.79,478.08,0.276,2.962,0.296,3,0,0,0,1,1,0.678,0,0,0,0,1,0,837,0,0,0,0
220,19,2.2,1787.85,desempleado,soltero,universitarios,bajo,medio,1,1909.82,4638.1,11669.18,387.11,0.625,1.068,0.217,3,1,1,0,1,1,0.636,0,0,0,0,1,0,660,0,0,0,0
221,58,7.3,2115.45,asalariado,soltero,medios,bajo,medio,3,2400.2,6484.0,13786.26,143.47,0.147,1.135,0.068,0,0,0,1,4,0,0.439,0,0,0,1,1,0,822,0,0,0,0
222,37,5.8,2437.88,autonomo,casado,universitarios,bajo,medio,3,826.58,14577.65,8721.03,118.19,0.162,0.339,0.048,0,0,1,0,4,0,0.864,1,0,1,0,1,0,886,0,0,0,0
223,51,19.4,1776.83,asalariado,casado,postgrado,bajo,medio,2,1983.9,7418.46,6510.66,231.22,0.053,1.117,0.13,0,0,0,0,1,2,0.643,0,1,0,0,1,1,950,0,0,0,0
224,61,3.8,2361.97,asalariado,casado,medios,bajo,medio,2,2975.21,11585.17,7332.45,282.14,0.568,1.26,0.119,3,0,0,1,3,1,0.548,0,3,0,0,0,1,792,0,0,0,0
225,57,19.7,2325.03,temporal,casado,universitarios,medio,medio,1,200.88,11401.09,15462.96,591.33,0.538,0.086,0.254,0,0,0,0,2,0,0.587,0,0,1,0,0,1,950,0,0,0,0
226,35,8.6,1524.76,asalariado,soltero,medios,bajo,medio,2,2745.28,5405.13,12589.08,446.11,0.361,1.8,0.293,0,0,0,0,2,1,0.895,0,1,1,0,0,1,933,0,0,0,0
227,46,3.0,5024.78,asalariado,soltero,medios,bajo,alto,5,6500.1,26457.3,26889.75,403.13,0.321,1.294,0.08,0,0,0,0,0,1,0.666,0,0,0,1,1,1,950,0,0,0,0
228,28,6.3,1371.06,autonomo,casado,universitarios,bajo,bajo,4,2116.44,5166.03,2659.84,63.42,0.346,1.544,0.046,2,1,0,0,2,1,0.689,0,0,0,0,1,0,888,0,0,0,0
229,41,0.6,1701.26,asalariado,casado,medios,bajo,medio,2,2762.65,3766.81,6495.25,65.16,0.409,1.624,0.038,1,0,0,0,3,0,0.665,0,1,0,1,1,0,822,0,0,0,0
230,55,21.1,3698.75,temporal,soltero,universitarios,bajo,alto,2,4488.4,16360.73,20002.21,205.74,0.525,1.213,0.056,2,0,0,0,1,1,0.208,0,0,0,0,1,0,950,0,0,0,0
231,42,11.8,1552.85,autonomo,casado,universitarios,bajo,medio,5,1399.89,7546.92,3865.92,116.39,0.65,0.901,0.075,1,1,0,1,1,1,0.767,1,0,1,0,1,1,889,0,0,0,0
232,18,5.8,1705.04,jubilado,soltero,universitarios,bajo,medio,2,3220.93,6359.32,7990.04,297.14,0.265,1.889,0.174,1,0,0,0,1,3,0.566,0,0,0,0,1,0,939,0,0,0,0
233,18,3.7,5151.28,autonomo,soltero,postgrado,bajo,alto,3,-1894.39,26566.63,21869.94,725.16,0.21,-0.368,0.141,0,2,0,0,1,1,0.707,0,0,0,0,1,1,895,0,0,0,0
234,32,6.5,1170.76,desempleado,soltero,medios,alto,bajo,5,-335.77,6224.57,2440.35,67.58,0.227,-0.287,0.058,1,1,1,0,2,0,0.817,0,0,0,0,1,0,835,1,90,0,0
235,58,23.0,1509.17,temporal,soltero,universitarios,bajo,medio,6,2101.11,6710.45,8695.39,248.63,0.563,1.392,0.165,1,0,0,0,3,2,0.767,0,0,1,0,1,0,950,0,0,0,0
236,44,5.1,2365.0,jubilado,soltero,universitarios,bajo,medio,6,1740.54,9873.73,8949.87,275.09,0.353,0.736,0.116,0,0,0,0,0,1,0.541,0,0,0,0,0,1,950,0,0,0,0
237,44,6.5,2425.35,asalariado,casado,basicos,bajo,medio,3,2519.95,9943.93,4380.15,133.32,0.303,1.039,0.055,1,1,0,0,2,2,0.488,0,1,0,0,0,1,841,0,0,0,0
238,26,4.5,1763.83,asalariado,soltero,basicos,bajo,medio,1,4943.75,5662.97,5502.85,136.43,0.243,2.803,0.077,1,1,0,0,2,1,0.707,1,0,0,1,1,1,780,0,0,0,0
239,44,3.9,1491.27,asalariado,casado,basicos,medio,medio,2,1010.93,4083.73,5884.18,161.8,0.335,0.678,0.108,1,0,0,0,4,2,0.511,0,1,0,0,1,0,846,0,0,0,0
240,18,1.8,2348.57,temporal,soltero,medios,bajo,medio,2,2203.54,8851.53,14404.57,342.19,0.391,0.938,0.146,0,0,0,0,2,0,0.626,0,0,0,0,0,1,887,0,0,0,0
241,46,19.1,2087.67,jubilado,soltero,postgrado,medio,medio,1,3587.04,6835.37,5107.59,85.0,0.213,1.718,0.041,1,0,0,0,0,0,0.331,0,0,1,1,1,0,950,0,0,0,0
242,56,10.8,6504.74,asalariado,soltero,universitarios,medio,alto,2,6997.63,21096.69,50169.62,1156.53,0.691,1.076,0.178,0,0,0,0,5,0,0.825,0,0,0,1,1,0,920,0,0,0,0
243,32,12.6,3041.6,jubilado,casado,universitarios,alto,alto,5,4507.14,10491.63,19065.47,407.41,0.441,1.482,0.134,1,0,0,0,1,1,0.82,0,0,0,0,0,1,950,0,0,0,0
244,55,20.9,1810.55,temporal,casado,basicos,bajo,medio,3,1470.92,7310.42,6361.31,136.12,0.425,0.812,0.075,1,0,0,0,1,1,0.819,1,0,0,0,1,1,950,0,0,0,0
245,33,7.1,1658.09,autonomo,divorciado,basicos,bajo,medio,4,1671.28,6097.71,3489.14,117.78,0.419,1.008,0.071,0,1,1,0,1,2,0.378,0,0,0,0,0,1,817,0,0,0,0
246,44,10.4,2437.13,asalariado,soltero,postgrado,medio,medio,1,790.35,6101.99,9652.48,119.88,0.372,0.324,0.049,1,0,0,0,3,0,0.751,0,0,1,0,1,1,876,0,0,0,0
247,40,3.8,2380.4,asalariado,casado,universitarios,alto,medio,5,3221.91,9902.29,14336.42,305.95,0.63,1.354,0.129,0,1,0,0,2,0,0.584,1,1,0,0,1,0,930,0,0,0,0
248,43,3.5,1847.59,jubilado,casado,universitarios,medio,medio,1,3628.93,7694.78,11116.41,317.06,0.421,1.964,0.172,0,0,0,1,1,1,0.371,0,1,0,1,1,1,823,0,0,0,0
249,60,2.0,1260.99,temporal,viudo,basicos,alto,bajo,3,493.94,6149.67,4477.03,72.97,0.402,0.392,0.058,0,0,0,0,0,1,0.437,0,0,1,1,0,0,938,0,0,0,0
250,53,14.0,2512.72,autonomo,viudo,medios,bajo,medio,1,1799.37,4863.02,17293.37,234.82,0.479,0.716,0.093,2,0,0,0,1,0,0.616,0,1,1,1,1,0,950,0,0,0,0
251,34,3.9,2163.01,asalariado,viudo,universitarios,medio,medio,2,1611.08,5429.81,14749.57,172.3,0.143,0.745,0.08,0,0,1,0,2,0,0.87,0,0,0,1,0,1,813,0,0,0,0
252,18,5.7,2646.81,jubilado,soltero,universitarios,bajo,medio,4,2219.0,10091.41,10453.4,323.8,0.748,0.838,0.122,2,1,0,0,2,1,0.829,0,0,0,0,1,1,881,0,0,0,0
253,53,11.0,1925.54,autonomo,divorciado,basicos,medio,medio,1,203.53,4282.62,3718.53,127.56,0.819,0.106,0.066,0,0,0,0,0,0,0.78,0,0,1,0,0,1,926,0,0,0,0
254,51,17.1,2218.3,temporal,casado,basicos,medio,medio,3,3951.49,9244.53,3761.06,131.22,0.589,1.781,0.059,1,0,0,0,3,0,0.827,0,0,1,0,1,1,950,0,0,0,0
255,44,8.0,967.08,asalariado,casado,postgrado,bajo,bajo,1,1358.05,4183.36,5099.89,136.75,0.334,1.404,0.141,4,1,0,0,3,0,0.71,0,0,0,1,1,1,764,0,0,0,0
256,35,9.0,2910.77,asalariado,soltero,basicos,bajo,medio,2,5589.4,14303.79,21326.35,386.95,0.365,1.92,0.133,0,0,0,0,2,1,0.594,0,0,1,1,1,0,946,0,0,0,0
257,61,16.9,2939.98,jubilado,viudo,basicos,alto,medio,2,1359.44,12178.14,5340.76,127.25,0.726,0.462,0.043,0,0,0,0,1,1,1.0,0,0,1,0,0,1,950,0,0,0,0
258,21,5.7,1355.29,jubilado,casado,universitarios,bajo,bajo,1,1480.52,4838.33,7651.85,226.68,0.481,1.092,0.167,4,0,0,0,2,0,0.884,0,1,0,1,1,0,834,0,0,0,0
259,33,8.6,7400.46,asalariado,soltero,basicos,bajo,alto,3,6510.41,27193.7,28051.14,1013.13,0.282,0.88,0.137,1,0,0,0,0,2,0.328,0,0,0,0,1,0,950,0,0,0,0
260,24,4.4,3326.09,asalariado,casado,basicos,medio,alto,3,3918.63,3464.5,6354.1,223.84,0.436,1.178,0.067,0,0,0,0,2,1,1.0,0,1,0,0,1,0,927,0,0,0,0
261,46,16.0,889.14,asalariado,viudo,universitarios,bajo,bajo,2,1513.88,4666.43,4598.63,61.17,0.644,1.703,0.069,2,0,0,0,1,1,0.67,0,1,0,0,1,0,928,0,0,0,0
